word,entropy
gulet,3.4664319961646743
twins,3.46633260185954
zones,3.4662923375735453
wefts,3.4662829931087242
souct,3.466281050184348
feers,3.4662076109674014
ealed,3.466145503138706
decor,3.46606461149685
asked,3.465987419359191
tardy,3.465961289349509
dregs,3.4659228468729957
wiled,3.465805494874208
mabes,3.4657458808528605
clean,3.465718736384675
upter,3.465704523194802
yarns,3.465685376394608
razed,3.4654678608409437
spree,3.465355966568855
paves,3.46521894324766
soces,3.465145640383476
riley,3.465061848616101
dover,3.4650557858809132
plesh,3.4649894564207684
skean,3.4649203649473024
posit,3.464735391342592
elute,3.464734945229056
pirns,3.4645651682337335
pomes,3.464146348762349
yarto,3.464136763229787
cerne,3.464122837322039
ryals,3.464049377634449
cions,3.4640296280338525
coves,3.4639590759704353
defat,3.4638593599242116
dried,3.4638403071722887
wests,3.4638009782054664
yeads,3.4635291422281105
rebus,3.463441348680967
slues,3.463373311608948
dotal,3.4632262882796145
letch,3.4631549193394924
rawns,3.463005859569736
nerks,3.4629976028342657
karns,3.4629945499796975
noxes,3.4628996011070963
creed,3.4628251069122893
geste,3.462807461675265
stoai,3.4628032000727202
prems,3.462774925822172
gapes,3.462757632740674
uveas,3.4626723293737265
wroth,3.462557870064104
gaper,3.462483955506289
glace,3.462302925799501
topee,3.462205099506584
ephas,3.4621716177496644
lense,3.4620784291384754
dowse,3.461917892961408
artic,3.461698103195246
shelf,3.4615481684154363
atrip,3.461496189059508
seres,3.4614368414648866
daker,3.461310513618889
resus,3.4612839635537593
scorn,3.4612001562118495
plied,3.461125902966597
bepat,3.46109620462278
aurae,3.4610496504875443
guars,3.460996771690125
porge,3.4609792680971756
nepit,3.460895973725137
woose,3.4608769932408814
fetid,3.460702279296626
usher,3.4606177394439004
idees,3.46048735725873
extra,3.4604460236330357
seams,3.4604319050581114
birls,3.4603479231729657
cohen,3.4602701446588884
spule,3.460241819947171
hends,3.4602207011989186
ramee,3.4601744543039374
arvos,3.460141904775904
grese,3.46006136948451
dahls,3.459943097090303
trill,3.4598346329313543
enrol,3.4595313215999077
demos,3.459521605096795
coyer,3.45925471627879
savor,3.4592439648832944
hurst,3.4592365277319588
sloid,3.4591779263045406
peise,3.4591417993215083
tauld,3.459061069026744
parev,3.4589712874521994
sprew,3.4589265443334467
twerp,3.458846708078169
coden,3.458623290532158
eruvs,3.4586146832837787
siroc,3.458493604754839
tuple,3.458335427763118
beset,3.4582700292264206
spode,3.4582670258252133
shaul,3.4581649212613326
eaned,3.4580133704052476
visne,3.457931411071573
prune,3.4576043807909933
coses,3.457459248197365
parve,3.457326221954975
miros,3.4572281506600238
ruins,3.4571069823163505
civet,3.4568133390786513
waxes,3.4565639254052054
glits,3.4565501165003605
omits,3.456328025565581
freak,3.4560037536612063
angst,3.455899743140192
usnea,3.455606465417987
jades,3.455373886821686
canto,3.4553288410918133
lifer,3.4553127653454787
matey,3.4551971133088393
aiver,3.455063165895576
retox,3.4549093712665178
vertu,3.454765941550827
eusol,3.454576250015204
spide,3.4544012322999316
bails,3.4543229713244505
idler,3.4543091411923053
otary,3.454207272479957
teloi,3.454142418526323
metes,3.4541090074612404
while,3.454009940335013
owsen,3.4539454690958364
mauts,3.4539272223936774
beaty,3.453799521936546
derms,3.453638182514967
lends,3.453608389605043
blits,3.453449036744671
harps,3.453296183031047
voted,3.45316263035804
sects,3.4530999921244603
tyran,3.45307395406822
ctene,3.4530592042995534
tapet,3.452918658787709
brins,3.4527247802314673
strow,3.4525871605591756
brave,3.452534293321702
chere,3.4523845387074834
belah,3.4523530000937943
pilea,3.452173953678538
niger,3.452098285677826
oiled,3.4519287474973277
samey,3.451854855984027
carat,3.451705783420029
roked,3.4514300450062794
liths,3.4513868952204736
bower,3.4512231490606866
sorra,3.451218221006012
sheik,3.4511858466100174
biros,3.4507139818206105
riata,3.450478784123973
turms,3.450387189489818
acerb,3.4503786249418074
meows,3.450225616529826
grins,3.4502119228720547
butle,3.4501676148822216
tolls,3.450052245299685
plead,3.4500378433004095
warez,3.4499453073742563
entry,3.4498115895634855
alods,3.449688165434656
parer,3.4494335713104904
thiol,3.4493132199265144
barer,3.4493001977643245
walis,3.4492830508159393
reign,3.449282504440804
lasts,3.4491888590948703
caple,3.449165064330565
liber,3.4489017777150814
mohrs,3.4488892993201326
serge,3.4488031850319114
agree,3.4486872046680457
forge,3.4484971989394255
rangs,3.4484064169285915
egret,3.4483448983378113
agros,3.4482903779726715
ovens,3.4479990547422212
teuch,3.4479524477815224
relie,3.447948033963383
aware,3.44792729574888
shewn,3.447821897321243
chota,3.447780664515311
tanas,3.4475579343184317
chode,3.4475406654012626
hable,3.4474758420044425
fomes,3.447421528533955
derma,3.447249034447186
beets,3.447024707270623
coati,3.44702327937063
hauls,3.4469242916210896
krans,3.4468093282658168
wroke,3.4465464213236516
chits,3.446473331320271
reamy,3.446401310169297
dwale,3.446383048524084
peaty,3.4463706111096832
eager,3.4461486362481617
slits,3.4459957353631228
caids,3.4458641039328763
adept,3.4458060595894806
tauon,3.4457400002642866
waxer,3.4457048734567604
anker,3.445617226254045
roosa,3.4455512580804197
betid,3.4453786810048723
crier,3.4453632862282313
tronk,3.4452290699725805
broth,3.4451820776150925
scail,3.4451645253315397
snots,3.4451546493894516
fayre,3.445116841914305
faves,3.444995947934076
flesh,3.4449674209119214
ultra,3.4449257185991025
pards,3.4448728660740873
shunt,3.4444299555654485
caron,3.4442968568539314
amrit,3.4439698781405346
genro,3.4439343344375053
spard,3.4439136165724302
break,3.4439053411045144
loams,3.443735891232941
berms,3.4436652350132473
urned,3.4436103609528907
sauts,3.4434563420607005
warty,3.4434492408412525
sworn,3.443185170420509
fonts,3.4431550450923156
noahs,3.4431536891928096
mower,3.4431462608641334
pusle,3.4430642415326003
leone,3.44303652898856
shive,3.443029302814843
froth,3.4428355973135663
trigo,3.44281296127904
girns,3.442686101082065
abort,3.442677321322671
paint,3.442601429954321
wifes,3.442525034924916
lowts,3.4425221454781814
bluer,3.442417755855799
mopes,3.442310062071268
tongs,3.4421591244540544
prods,3.441991539128321
shell,3.4419661678006714
arris,3.441960047628377
cital,3.4418285665973287
stede,3.441815765998687
oleos,3.4417141281417276
dazes,3.4416822080076894
spilt,3.441626411662728
prads,3.441499152306055
toted,3.4414413973789904
pases,3.441406163847263
norms,3.4413738970306027
blist,3.441353102120597
bards,3.4411643360768633
salic,3.4411558198352123
menad,3.441088476414941
homer,3.4410474016022445
strip,3.440945419544798
sohur,3.4409352890464535
untie,3.4409031966514867
livre,3.440899869922545
flied,3.4408851590356675
germs,3.4407983864909464
basto,3.4407904606901467
scran,3.440699663209763
calos,3.4404346873487124
strop,3.4404044447764046
nudes,3.440347087168189
sides,3.4403349868982365
meaty,3.440270474461534
haars,3.440204294354301
rivel,3.4402005808865193
muras,3.4401659838375913
naped,3.440023911206081
mensh,3.43998573587824
yenta,3.439650044652641
cawed,3.4395436791446357
fails,3.4394795676595273
dirge,3.4393577994945295
rouge,3.439278894611111
hints,3.439147415036192
navel,3.4389156904199183
tinds,3.4388973591418264
arums,3.4387620269626322
swies,3.43867912556281
cokes,3.43863525646492
wises,3.438491161693402
luges,3.4383567251168743
sprad,3.438273973167002
hawed,3.438250452242468
erode,3.4380244919828966
russe,3.437979362934017
gluer,3.43795952827694
stoun,3.437959393713469
etage,3.4379254548711224
gules,3.4378991693534195
rewin,3.4378716104614386
moral,3.437811969993922
units,3.4377785730278694
tsadi,3.4377292507040362
wiper,3.4377241120910287
meets,3.4376735494848853
amole,3.437573579690291
glost,3.437517007897214
caged,3.43727738460809
dital,3.437210403887968
atmos,3.4371184107743082
pules,3.437030860053971
clash,3.437011557957459
oaker,3.4370035766225513
adust,3.4369860552170177
kiore,3.4368432399406927
loave,3.4368420809064153
durst,3.4364651537719966
betes,3.43641700887864
theow,3.4362474352448515
ferms,3.4362112825503557
snoke,3.4361009082425484
tolts,3.4360988583948635
strim,3.4360124921373467
sials,3.4359368215667496
cline,3.435885867990629
boree,3.4358561063699833
doeks,3.4358518070605566
swirl,3.4358040616854915
tuxes,3.43572415818095
linos,3.4356406154437904
board,3.4355325812219917
named,3.435443338942591
sails,3.4354022627852308
ameer,3.435378417825847
tepid,3.4353293697222917
glean,3.435107619525483
wytes,3.4349402184112163
deads,3.434862954217908
mules,3.4347975727149764
ering,3.4347429209545686
reird,3.4346423392236276
lucre,3.434632312106141
crore,3.4345931749050433
penal,3.434426170339412
arefy,3.4344147595172507
pains,3.4343677639586496
isles,3.4342436125941487
wrapt,3.434234085686853
moils,3.4340838805256415
reeds,3.4339497933065775
woads,3.433923540454539
nines,3.4336460459714484
roons,3.4335946191624163
dulse,3.4335717458308377
fetes,3.43347303003739
hayle,3.433280563554549
tuart,3.433139175408432
pyres,3.4330260447834173
mases,3.4329571135695685
bider,3.432678998510556
rogue,3.432546780259865
twice,3.432458227068663
souse,3.4324516731088006
tranq,3.4324161370865283
gusle,3.432392733510592
chaos,3.4321498499445617
poesy,3.4318840231151464
usage,3.4317791540469234
apery,3.4317729519823814
aweto,3.43159444062542
faint,3.4315736401482755
diact,3.4315639238228735
fauts,3.431563343643236
arame,3.431532411801261
emics,3.4314231747320147
poral,3.431200026730925
crude,3.4311873263421053
flirs,3.4311825885126357
shaft,3.4311524363513652
praus,3.4310488946206354
genal,3.4308888314339487
brads,3.4308003581796425
forme,3.4306806643101755
retem,3.4306658383631454
boral,3.430658780597278
wined,3.43043427326054
stall,3.4303149303392275
thegn,3.4303148578025073
wawes,3.4302987310630533
brust,3.4302728914777383
toons,3.4301922563146103
akees,3.4301887617481293
blade,3.429864640588907
viler,3.4298407212827615
macle,3.429508348023949
pians,3.4295021963661543
oches,3.4293782880224737
aweel,3.4293486903683887
artal,3.4292160425481586
matte,3.429132365908138
grads,3.4291262831598
harks,3.4289845785620274
stoic,3.4289338532319684
lowed,3.4285122415461506
mesas,3.42830720766908
farer,3.428260125916153
dinar,3.4281017483742597
shakt,3.428021347477373
mobes,3.428020287603104
welds,3.4279254659120277
proem,3.427916525368324
skied,3.427458200358526
recap,3.427262751139237
bowes,3.427208939569517
yrneh,3.427091444220228
whine,3.4270538398963613
stalk,3.4269533509325205
peaks,3.4269485320195545
spurt,3.426936843131815
fraus,3.4268734493859894
xerus,3.4268533535333905
safes,3.4268085165408406
gaths,3.4268005525615886
vitas,3.426693294417941
pagle,3.426528790497849
place,3.4264642912929286
sabes,3.4263612596444926
spets,3.42615635366065
cuits,3.4260907588837686
toyed,3.426009870834643
ether,3.4259267884739817
jotas,3.425752068175894
wrier,3.4256951160936335
burst,3.425311185098004
rolls,3.425109264979922
glees,3.4249803396865417
paeon,3.4249342861848464
aurei,3.424756561994574
utter,3.4247066832921034
stoma,3.42468665119299
khors,3.424651897277397
nexts,3.4246428822600103
relic,3.4243409979746993
goral,3.4242096147070273
buras,3.4240203288840205
sword,3.424017269683476
paver,3.4239442100003066
zeins,3.4237116324430734
sizel,3.4236033774974093
ribas,3.4235573216522956
snary,3.4235249705326414
debts,3.423494836243026
gyres,3.423149895942543
patte,3.4227829620333003
diebs,3.4227550724799487
jarls,3.4226088806743302
bices,3.4225578360680813
flits,3.4224910565447852
olden,3.4223862297969387
tholi,3.4222739376248428
selva,3.4222215899081343
wives,3.4217697319271716
vaned,3.421763646520138
frust,3.4214122460612275
stipa,3.421366920933199
zoner,3.4212363418893807
aarti,3.4212044476999686
cheer,3.421125670355466
dawen,3.4210716009153455
codas,3.4210503393494025
bowse,3.420993289971188
uneth,3.4209337570577794
makes,3.420918236176787
scend,3.4208601816309843
actor,3.4207329589858295
lethe,3.4206062610258177
lynes,3.4204015552223686
brods,3.4201907425765947
draws,3.4201767105341183
lidar,3.4200114020434724
boeps,3.419912315497555
canso,3.4197860722251145
turps,3.4196604254316054
poled,3.4196592152150234
perog,3.41960580645767
intra,3.419504190767441
ewers,3.4194658421772743
chord,3.41941151912279
houts,3.4194054729508565
stang,3.419259528354846
craws,3.419169053590507
hells,3.4191366720635608
ranid,3.4191134670253174
swail,3.4190845852997476
faver,3.418972220178224
opera,3.418798392632646
kenos,3.4187677247666706
speer,3.418767286024779
gerle,3.418743594138445
cheap,3.418715383619951
reink,3.418713274685702
bairn,3.418656177189864
gases,3.418439192468358
dints,3.418358842917677
drags,3.4180230523150104
maths,3.4180000528556227
taxor,3.417897116620427
unred,3.417811931481619
perch,3.4178051423947706
aimed,3.417803637352363
twyer,3.417791301653382
seeld,3.4177558999040643
field,3.4176134454068285
woker,3.4176014325252533
seamy,3.4175699799043984
gains,3.417537572946471
masse,3.417209835563968
warms,3.4172025735801457
vegas,3.417116660814906
passe,3.4165083060260097
tasso,3.4164976044623754
samek,3.4163860462846656
amend,3.4161912290492507
claro,3.4161017420466804
phone,3.416068187966762
drams,3.4158725021729848
ukase,3.4157673115180844
voile,3.4157654342032826
abled,3.4157168598969943
lairy,3.4156788685074813
ratal,3.4155865404132655
rived,3.415516289011752
merle,3.4154756728321107
taxis,3.4151536985966655
fices,3.415061847886497
sythe,3.414917635693194
moper,3.414830277013401
atlas,3.4147151802052664
atoks,3.4145065746396157
prief,3.4144115161246926
waged,3.414334020914898
twerk,3.4142938418840867
yager,3.4142183909347428
pulse,3.414131165187558
loots,3.41406456640667
firns,3.414040172848152
crags,3.4140117206997065
dimer,3.413952889802592
silex,3.4138995406660904
chons,3.413810294370614
ogler,3.4137304196218925
frosh,3.413600217666402
fakes,3.4135746165739556
hives,3.4135236875649477
rebid,3.413467319544107
knars,3.4134611170081244
paths,3.413254590397432
merch,3.4132015424690434
abris,3.413182194070554
crout,3.413083626744073
buats,3.4129967116540847
fards,3.412886781210315
roded,3.412822432113773
larks,3.412639357302171
zlote,3.4124671507764095
weens,3.412303078819385
mains,3.412297839635939
pance,3.4122053570074375
loche,3.412147708262521
laved,3.4121317553669925
brome,3.4121241049354936
tanks,3.4119093284687874
payer,3.4118771975666027
viner,3.4117801155745497
rivas,3.411766407157934
cadee,3.4117317082045915
drain,3.4116988628400398
bases,3.411659456961908
hauns,3.411297697238446
duits,3.411185392343075
rabis,3.411177413027856
milts,3.4111371191403155
scath,3.410952676963092
ulnae,3.41050677716679
brers,3.4105007045290088
plena,3.4103800825118658
adzes,3.410361382935546
sweel,3.410299002628304
lidos,3.4102535442129183
azote,3.4101273279564492
runed,3.410092636426985
saury,3.410005725924912
rehab,3.4098715823922383
setup,3.409491802896087
ratan,3.409408826825877
teugh,3.409396218601485
bords,3.409387513615202
rowme,3.409332895417495
tegua,3.409289738985438
demit,3.4091159915193665
altar,3.409094150961851
bulse,3.409059920039005
kited,3.4090490250661167
moled,3.409039109298663
terek,3.4089534924592497
cadis,3.4088676911863467
dives,3.4087114193149297
sices,3.408583721543876
antsy,3.4084802537156076
sluse,3.4084761573284137
loipe,3.408365413564802
turfs,3.4081374982365773
sefer,3.4080576604803228
stilt,3.408028449211099
merel,3.407875837002919
afros,3.4078114102536556
dargs,3.4076462058082146
hertz,3.40760297174651
turrs,3.407588852463762
speld,3.407516411257557
renga,3.4074402598114495
phots,3.4074215082550343
chems,3.4074078466575504
oxter,3.407097014319142
siege,3.406998696475485
fords,3.406837333219643
harsh,3.406829326763854
denet,3.4067803285201057
liver,3.4067697197004208
hoxes,3.4067665437745522
gleet,3.406662160880976
deity,3.4065615012430808
gilts,3.4065178442992625
rawer,3.4064648801378303
pruta,3.406232544106902
droke,3.406196456497183
teiid,3.4060061621246795
dazer,3.4060033345049234
fleet,3.4059938391691262
chide,3.405964714919709
gomer,3.4058737007433204
rasta,3.4057982105114157
drier,3.4056339855817703
steme,3.405602848820648
wirer,3.405493342871127
pervs,3.40541010542996
worms,3.4053738273986704
seiza,3.4052959572186965
alane,3.4052918861318426
crogs,3.405285216889335
onery,3.4051194981080526
boned,3.4050928255376034
cable,3.405086915308218
hover,3.4049848008899377
peles,3.404703277661689
narco,3.4046373376432384
soily,3.404631437807733
tauts,3.4046263396701724
fayer,3.4046247764049773
deles,3.4046032051661483
bodle,3.404449605810085
where,3.404402226787005
eaves,3.404397915651062
inure,3.404229347163738
youse,3.4041938158142018
vised,3.4041186125688885
minae,3.40395786727779
vrils,3.403924225485438
ruths,3.4039014435673702
dowel,3.4038711564163506
shots,3.4038319275596685
sowse,3.403581068352285
geest,3.403576949786024
sewel,3.4034920451472526
ulans,3.4034466444804456
ikats,3.40341052231763
tenon,3.403254593064666
scuta,3.4032471895811036
drove,3.403215006822288
volae,3.4031608119527705
teems,3.402826307332398
whorl,3.4027916848560325
draft,3.4026407001189205
ascot,3.402593425390508
piled,3.4025410722390634
gests,3.4024262196008443
eniac,3.402398113301673
astun,3.402299384314011
lofts,3.4022741440077597
reses,3.402167454804364
epics,3.4020579407314364
slorm,3.4020465018342168
piend,3.4020005714268446
beaks,3.401955771529225
temps,3.4019534973423218
pured,3.4019345010868505
waney,3.4019243989131938
thelf,3.401846662995834
hikes,3.4017892535240066
scaur,3.4015766692238603
rhyne,3.401488001549523
coths,3.40143527364661
enorm,3.401415054032098
ideal,3.4013071591907695
corms,3.4012854844535534
dhols,3.401280409057914
tenue,3.4011139676463724
shrow,3.40110631576507
hilar,3.401031704776362
locie,3.401029072467489
khats,3.4008368141036347
cavel,3.4007266260214317
helms,3.4007033476987174
basse,3.4006944900972447
caped,3.4005954785293073
jatos,3.4003005294330864
bield,3.400247132817422
septs,3.4001991477465987
oorie,3.400097218576576
ledes,3.4000305520218697
stoit,3.4000095476752197
mulse,3.3999711790208544
uredo,3.399810528717377
zines,3.3998068093234277
mured,3.399741376067708
chews,3.399734820160417
toked,3.399724163261569
blees,3.399706071997136
boils,3.3996152296706224
sards,3.3994771019149743
layed,3.3994247942491995
inept,3.3993533442945814
deets,3.3992562667078845
todde,3.3990853403396453
grued,3.3990513700729466
tical,3.39893870414968
fecit,3.39886138695357
yages,3.39877744532376
bayer,3.398626085579986
bayes,3.3985056170898464
lexis,3.398481360692791
baths,3.398479641532151
trior,3.3980898880101815
ergon,3.398066450633944
tewel,3.3979977228428484
devos,3.3978737031567245
spake,3.3978573213334036
dowle,3.397781097878461
voces,3.3976045873673963
saves,3.3975801518834268
bakes,3.397534720731239
chirl,3.397498629724494
crass,3.3974890034578413
duces,3.3973653648014137
parol,3.3972831427934453
gemot,3.3972630100664247
eases,3.3972290342716223
jerid,3.3971421740580867
begot,3.397084576016902
nache,3.3970259238129334
dorms,3.397003035432058
seers,3.3969563102291827
graze,3.3968138530611234
dosed,3.3967998927083984
pours,3.3967271145821902
halos,3.3966383353879643
duros,3.396613710919734
byres,3.3964011733010935
egmas,3.3963810254507907
exons,3.3962719272423056
benet,3.3962000707365667
rorie,3.3961219843123094
noble,3.3960639975648688
depot,3.395870583397358
arvee,3.395770410577935
kames,3.395668176337178
sneed,3.3956045023605643
silts,3.395594036007555
peels,3.3955504585880707
owrie,3.395496688462595
derig,3.395487515464826
point,3.3954092176335022
rolfs,3.395368477451774
molas,3.395271532309026
scrod,3.3952413027650348
doted,3.3952082807204267
fusel,3.3949639409478807
psora,3.394886571088527
perks,3.394764745549498
brief,3.3947378732602242
serfs,3.3947077192218487
shawl,3.3946610417696994
soman,3.394612156779995
estoc,3.394422987266112
goety,3.394376697450832
gayer,3.3943164589109256
vapes,3.394292428387189
carrs,3.3942588092850583
tifos,3.394201278805355
tulle,3.3941773531220463
joist,3.394102794717752
gleds,3.3940982900073835
aygre,3.3940793612251987
roneo,3.394027948744228
grail,3.3939191523712093
etape,3.393819188629873
semie,3.393809766776437
snark,3.393806007021422
fains,3.3937718255778417
doxes,3.393687226574007
wends,3.3936637810259924
piety,3.39365172370631
comae,3.3936094789759594
rager,3.393591435457931
raree,3.3934556045396023
fleur,3.3932777911509975
leady,3.393126052048232
crows,3.3931205195266667
relax,3.393056893947146
world,3.392823199207111
egers,3.3927784253870805
tided,3.392672070510653
tenno,3.392617503255507
vireo,3.3925475989656193
alowe,3.3924505452698135
teend,3.392443763008575
clans,3.3924183085771613
genet,3.3923626560305977
afrit,3.3923351401581474
saran,3.392171316701269
opted,3.391705539640693
rakis,3.3915108131607923
nerka,3.391454142274633
snits,3.3911661471198746
rearm,3.391119132374248
craft,3.3911175367939435
oller,3.390747495674786
thorp,3.3906655054887227
brith,3.390550906004109
beano,3.3905244337536096
tills,3.390514035933101
hurls,3.39051109224839
aidos,3.3904993247938657
cives,3.3903872051158483
savey,3.390316519387501
heths,3.3903145950261724
droil,3.390169261011422
pedro,3.390132415240485
throw,3.390033836984569
ileac,3.3898433148794416
repin,3.3897597235038686
swath,3.3897240288298134
antas,3.389719033032248
vawte,3.389384276239286
ached,3.3893416161872203
direr,3.3890480246344206
sirra,3.388895686849928
paedo,3.3888544883456
arnas,3.3887509788377153
dervs,3.3882666749668293
suras,3.388260519049512
nertz,3.3881953595576797
birth,3.3881138280189655
taths,3.388088115255895
ricey,3.3880865693152487
fours,3.388037549443115
kaneh,3.387937916274061
bests,3.387761924789281
riven,3.3873667480240157
dyers,3.3873479097686654
steds,3.387187829656822
inust,3.3871236077926934
hamed,3.386951782435546
lengs,3.38692046613263
gofer,3.3868686190439132
shaly,3.3864615083753136
dited,3.3864282539068093
flees,3.386404284528144
douts,3.386360694767197
paced,3.3863095746044682
deism,3.386147734607584
obits,3.386127642206711
laked,3.3860477040847194
spend,3.385905506492575
pests,3.3858683665655547
ethne,3.3857497848816265
toman,3.3856864711523906
naras,3.385395870707701
loped,3.3853777322785414
hault,3.385348109912974
negro,3.385315905560993
ulcer,3.385135026374954
estop,3.3850882170399883
faker,3.3849269074759523
snarf,3.384803996104096
satai,3.384753108875831
iches,3.3847244892982
longe,3.384722048386061
zedas,3.3846810210963287
vants,3.3844662119947664
mealy,3.384408653996949
ghost,3.384312734253215
grope,3.3842875654963733
nixes,3.3842248638630528
bahts,3.384132507331182
mirth,3.384049668335519
trust,3.38395900570731
sauch,3.383943758553289
dault,3.383913263933966
crams,3.3838798193521695
aleph,3.3838761265790187
daunt,3.383830269424615
lomed,3.383731274284216
erned,3.3836585780156803
foils,3.383581063516415
probe,3.3834949833066097
haunt,3.3834191096768236
lemes,3.3833859081687456
latch,3.3833727431795495
botte,3.383289866884268
patus,3.3832686658095312
drows,3.3831702921059295
motey,3.3831511213505734
corps,3.3831246640566044
ureic,3.3831030007934877
rinds,3.383102059115933
segos,3.3830157948610444
turks,3.382997102501847
filed,3.3829970364609547
mints,3.3829954643863047
erses,3.382970344493416
skein,3.3829625962146563
quate,3.3829156976118444
disme,3.382772686772123
baker,3.382499374364586
monas,3.3823119275425206
faith,3.3822941285925885
jutes,3.3822538816459633
kails,3.3822136430668106
areae,3.3821774559480997
giant,3.3821221667213908
elect,3.3820100225090957
nisse,3.381904244917815
virls,3.3817670045146033
stony,3.38164341293242
serre,3.3812830416064057
bints,3.381073671037095
wadis,3.3810233063904604
arsis,3.3809863462327914
gages,3.380912089024221
chape,3.380826322782457
devot,3.38081342782889
hoors,3.3807856911566883
quest,3.3806959371829346
tecta,3.380588902539929
mebos,3.380588132050819
sitka,3.380451615031084
plait,3.380420286459632
pedal,3.3803024081411603
leges,3.3802727292175274
glias,3.380258783792796
radon,3.380160207881021
girsh,3.3800807360594605
acker,3.3800597920595243
reave,3.3800209473339478
prial,3.3799803713179646
logie,3.379924346842597
moose,3.3797579464658205
idant,3.3796359056982475
rakee,3.379581144961286
carps,3.3795342328263915
whist,3.379403592366508
ovist,3.3793556204084423
sided,3.3793308451734765
taint,3.379307953135444
argus,3.3792577129590224
feels,3.3792418002241806
swerf,3.3791783004516582
baith,3.3787955669551297
preys,3.3787740586623176
slipt,3.3785547573711163
repay,3.378551074861962
motet,3.378519590997916
adorn,3.378299176343762
segni,3.3782936804161983
soils,3.3782471755083288
sords,3.378133751507617
grith,3.378087657402992
sigla,3.377988278585735
moses,3.3779559581683993
prime,3.377807684365634
vaper,3.3777706862706287
shalm,3.377633862170674
usure,3.377522466066106
ketol,3.3774708936263984
lubes,3.377470009599941
saola,3.377357160298143
donee,3.3773239077320287
lunts,3.3771658780029843
armer,3.377074267276077
lomas,3.3769928681481223
gripe,3.3769876543685604
hazer,3.376752245706624
loafs,3.3767324591135783
borna,3.3767295095612693
erbia,3.37666979439401
wamed,3.3766432826717603
dorps,3.376568706790515
sista,3.376461762886898
sugar,3.376176898916842
empts,3.376170914877731
frith,3.3761324435786544
nowed,3.3760396241191826
goose,3.3760164724456003
eight,3.3757889440992095
apses,3.3757797236386877
draco,3.375760721839476
medal,3.3756771729159825
nowts,3.3751083441664678
maced,3.3747561632484215
rello,3.3747345757129854
rolag,3.3746422627652923
coxes,3.374509228069811
antar,3.37434754081198
stews,3.3742446846036875
draps,3.3741682198200245
fests,3.374166367375849
pints,3.3740808966152716
ainee,3.3739978006439744
duals,3.3739626895341948
cross,3.3738897285482334
echos,3.373702934441907
verse,3.3736877959270597
quare,3.3734942004741053
poses,3.373477331213137
brail,3.3734722099891905
bhais,3.373394923472631
lacey,3.373378408433485
fiery,3.3732754312818964
alike,3.373242352272312
drops,3.373220402108935
grime,3.3731949273283117
moves,3.373173840114219
chess,3.3731324290483866
model,3.3730174204647225
helps,3.372945041039832
dropt,3.372903162751962
pyets,3.3726467973225116
solas,3.372550987463553
syrah,3.3724075110147727
shirs,3.372406604999094
tozie,3.372336006870735
zatis,3.372299172123646
ratoo,3.372289800754474
ranch,3.3722865942724423
pined,3.372224982467084
norks,3.3721657694238507
puler,3.372068598533515
motte,3.372040919241164
troth,3.3719862729821446
sarus,3.371747571662214
eloin,3.371534122170299
palis,3.3715273707174442
kants,3.3714939678461637
merks,3.3713111209319493
trock,3.371285061590268
remap,3.3711797057194004
narks,3.3711224690629633
often,3.3710645119782896
liker,3.3710267504263816
scene,3.370789173540609
stank,3.37076475068041
volts,3.3707265527574375
fiend,3.3706811180049603
pions,3.3706007869792574
absit,3.3705891563741397
crops,3.3705551435551815
umras,3.370525082240169
warps,3.370475357536616
amine,3.370464406671216
dozes,3.3704425428601126
wiver,3.3702727036786797
craps,3.369950622122122
cutis,3.369926899691428
sloot,3.3698829295424355
gilas,3.369853690056737
ahead,3.369772487649055
basti,3.3694496405595395
defis,3.369439671821095
terry,3.3693812387059463
maxes,3.3693508775617746
daled,3.369197378976316
witan,3.3690691496063416
orach,3.368917988508698
theed,3.3688738595669
ohias,3.3685676944381298
orgue,3.3682616919914756
toady,3.368157407234256
ridge,3.3680634295229157
thrip,3.3677870917231907
frail,3.3675824353605273
molar,3.3675749123348386
wetly,3.3675243482424846
mosey,3.3674133601819864
hogen,3.3674132897182143
broad,3.367391333873828
eider,3.367391315871708
horks,3.3673909651289016
decal,3.367386555253714
clame,3.367379533001584
swept,3.3673263590062206
posey,3.3672433784464864
netop,3.3672166024509256
wraps,3.3670773535612377
goads,3.3669866247361004
dinos,3.3668225763210264
grief,3.36681795060217
carta,3.366812250173865
regar,3.3667952059598756
berks,3.3667950295664943
braze,3.366581980427723
naive,3.366467483329295
maker,3.3664141635913696
paxes,3.366372441484594
hands,3.3662538649561564
mewls,3.366193329251933
snell,3.3661843067862343
exact,3.365923881675882
breys,3.3658610485117424
drive,3.3658301088628537
lands,3.36579576092404
ranas,3.3657382687817283
tilts,3.36559602973607
ourie,3.3655435949308203
biled,3.3652767705670827
roily,3.3652663268855614
polar,3.364915972230826
rekes,3.3649006506390426
resew,3.3647788385559085
luger,3.3646272236631383
darbs,3.36438670486044
faced,3.364252064717108
serer,3.3641135396061888
arcus,3.3641130403979065
zoist,3.3639374072890003
atria,3.3639229183980617
dikes,3.3638738704252553
bagel,3.3637746487828917
email,3.363511121587457
malis,3.363458333625842
scope,3.3633492159178346
olein,3.363226209314719
sains,3.3632237147772375
louns,3.363180503450515
grand,3.3631314828702754
dreks,3.3630217022115136
vower,3.362976838724246
haven,3.362805753525118
renig,3.36273976819452
